,PacketTime,X,Y,NormalPressure,DeltaT,DistJump,Velocity,PressurePrev,PressureCurr,IsBoundary,Trial
229,1540975480,3782,24607,16679,5.0,21.0,4200.0,16711.0,16679,False,0
230,1540975485,3782,24585,16663,5.0,22.0,4400.0,16679.0,16663,False,0
231,1540975490,3782,24563,16679,5.0,22.0,4400.0,16663.0,16679,False,0
232,1540975495,3784,24541,16679,5.0,22.090722034374522,4418.144406874904,16679.0,16679,False,0
233,1540975500,3789,24519,16679,5.0,22.561028345356956,4512.205669071391,16679.0,16679,False,0
234,1540975505,3795,24499,16599,5.0,20.8806130178211,4176.12260356422,16679.0,16599,False,0
235,1540975510,3801,24481,16551,5.0,18.973665961010276,3794.7331922020553,16599.0,16551,False,0
236,1540975515,3808,24465,16551,5.0,17.46424919657298,3492.8498393145956,16551.0,16551,False,0
237,1540975520,3815,24451,16423,5.0,15.652475842498529,3130.495168499706,16551.0,16423,False,0
238,1540975525,3823,24439,16167,5.0,14.422205101855956,2884.4410203711914,16423.0,16167,False,0
239,1540975530,3830,24429,16087,5.0,12.206555615733702,2441.3111231467406,16167.0,16087,False,0
240,1540975535,3838,24420,15975,5.0,12.041594578792296,2408.3189157584593,16087.0,15975,False,0
241,1540975540,3846,24412,15719,5.0,11.313708498984761,2262.741699796952,15975.0,15719,False,0
242,1540975545,3853,24403,15479,5.0,11.40175425099138,2280.3508501982756,15719.0,15479,False,0
243,1540975550,3863,24395,15415,5.0,12.806248474865697,2561.2496949731394,15479.0,15415,False,0
244,1540975555,3872,24388,15367,5.0,11.40175425099138,2280.3508501982756,15415.0,15367,False,0
245,1540975560,3881,24381,15335,5.0,11.40175425099138,2280.3508501982756,15367.0,15335,False,0
246,1540975565,3889,24375,15270,5.0,10.0,2000.0,15335.0,15270,False,0
247,1540975570,3898,24371,15206,5.0,9.848857801796104,1969.7715603592208,15270.0,15206,False,0
248,1540975575,3905,24366,15094,5.0,8.602325267042627,1720.4650534085254,15206.0,15094,False,0
249,1540975580,3912,24363,15030,5.0,7.615773105863909,1523.1546211727816,15094.0,15030,False,0
250,1540975585,3919,24360,14918,5.0,7.615773105863909,1523.1546211727816,15030.0,14918,False,0
251,1540975590,3926,24358,14854,5.0,7.280109889280518,1456.0219778561036,14918.0,14854,False,0
252,1540975595,3933,24358,14854,5.0,7.0,1400.0,14854.0,14854,False,0
253,1540975600,3940,24358,14870,5.0,7.0,1400.0,14854.0,14870,False,0
254,1540975605,3948,24359,14886,5.0,8.06225774829855,1612.4515496597098,14870.0,14886,False,0
255,1540975610,3957,24368,14918,5.0,12.727922061357855,2545.584412271571,14886.0,14918,False,0
256,1540975615,3967,24380,14950,5.0,15.620499351813308,3124.0998703626615,14918.0,14950,False,0
257,1540975620,3979,24395,14998,5.0,19.209372712298546,3841.874542459709,14950.0,14998,False,0
258,1540975625,3992,24414,14998,5.0,23.021728866442675,4604.345773288535,14998.0,14998,False,0
259,1540975629,4004,24434,14966,4.0,23.323807579381203,5830.951894845301,14998.0,14966,False,0
260,1540975634,4017,24457,14966,5.0,26.419689627245813,5283.937925449162,14966.0,14966,False,0
261,1540975639,4028,24480,14966,5.0,25.495097567963924,5099.019513592785,14966.0,14966,False,0
262,1540975644,4038,24505,14982,5.0,26.92582403567252,5385.1648071345035,14966.0,14982,False,0
263,1540975649,4049,24531,14982,5.0,28.231188426986208,5646.237685397241,14982.0,14982,False,0
264,1540975654,4058,24559,15030,5.0,29.410882339705484,5882.176467941097,14982.0,15030,False,0
265,1540975659,4066,24587,15046,5.0,29.120439557122072,5824.087911424414,15030.0,15046,False,0
266,1540975664,4073,24615,15046,5.0,28.861739379323623,5772.347875864724,15046.0,15046,False,0
267,1540975669,4079,24641,14982,5.0,26.68332812825267,5336.665625650534,15046.0,14982,False,0
268,1540975674,4085,24666,14982,5.0,25.709920264364882,5141.9840528729765,14982.0,14982,False,0
269,1540975679,4089,24689,14998,5.0,23.345235059857504,4669.047011971501,14982.0,14998,False,0
270,1540975684,4094,24711,14998,5.0,22.561028345356956,4512.205669071391,14998.0,14998,False,0
271,1540975689,4099,24733,14998,5.0,22.561028345356956,4512.205669071391,14998.0,14998,False,0
272,1540975694,4105,24754,15030,5.0,21.840329667841555,4368.065933568311,14998.0,15030,False,0
273,1540975699,4111,24775,15158,5.0,21.840329667841555,4368.065933568311,15030.0,15158,False,0
274,1540975704,4117,24796,15158,5.0,21.840329667841555,4368.065933568311,15158.0,15158,False,0
275,1540975709,4123,24815,15014,5.0,19.924858845171276,3984.971769034255,15158.0,15014,False,0
276,1540975714,4129,24833,15014,5.0,18.973665961010276,3794.7331922020553,15014.0,15014,False,0
277,1540975719,4134,24849,15014,5.0,16.76305461424021,3352.6109228480423,15014.0,15014,False,0
278,1540975724,4139,24862,14998,5.0,13.92838827718412,2785.677655436824,15014.0,14998,False,0
279,1540975729,4145,24874,14998,5.0,13.416407864998739,2683.281572999748,14998.0,14998,False,0
280,1540975734,4150,24884,14998,5.0,11.180339887498949,2236.06797749979,14998.0,14998,False,0
281,1540975739,4155,24893,15030,5.0,10.295630140987,2059.1260281974,14998.0,15030,False,0
282,1540975744,4160,24900,15030,5.0,8.602325267042627,1720.4650534085254,15030.0,15030,False,0
283,1540975749,4165,24906,14982,5.0,7.810249675906654,1562.0499351813307,15030.0,14982,False,0
284,1540975754,4169,24910,14982,5.0,5.656854249492381,1131.370849898476,14982.0,14982,False,0
285,1540975759,4174,24912,15014,5.0,5.385164807134504,1077.0329614269008,14982.0,15014,False,0
286,1540975764,4178,24913,15030,5.0,4.123105625617661,824.6211251235321,15014.0,15030,False,0
287,1540975769,4182,24914,15030,5.0,4.123105625617661,824.6211251235321,15030.0,15030,False,0
288,1540975774,4186,24914,15046,5.0,4.0,800.0,15030.0,15046,False,0
289,1540975779,4190,24914,15046,5.0,4.0,800.0,15046.0,15046,False,0
290,1540975784,4196,24914,15078,5.0,6.0,1200.0,15046.0,15078,False,0
291,1540975789,4202,24914,15206,5.0,6.0,1200.0,15078.0,15206,False,0
292,1540975794,4209,24914,15319,5.0,7.0,1400.0,15206.0,15319,False,0
293,1540975798,4217,24911,15447,4.0,8.54400374531753,2136.0009363293825,15319.0,15447,False,0
294,1540975803,4226,24905,15591,5.0,10.816653826391969,2163.3307652783938,15447.0,15591,False,0
295,1540975808,4236,24897,15751,5.0,12.806248474865697,2561.2496949731394,15591.0,15751,False,0
296,1540975813,4245,24886,15927,5.0,14.212670403551895,2842.534080710379,15751.0,15927,False,0
297,1540975818,4254,24874,16103,5.0,15.0,3000.0,15927.0,16103,False,0
298,1540975823,4262,24860,16343,5.0,16.1245154965971,3224.9030993194197,16103.0,16343,False,0
299,1540975828,4270,24844,16487,5.0,17.88854381999832,3577.7087639996635,16343.0,16487,False,0
300,1540975833,4277,24825,16631,5.0,20.248456731316587,4049.6913462633174,16487.0,16631,False,0
301,1540975838,4284,24802,16855,5.0,24.041630560342615,4808.326112068523,16631.0,16855,False,0
