PacketTime,X,Y,NormalPressure,DeltaT,DistJump,Velocity,PressurePrev,PressureCurr,Trial,segment_id,segment_label,letter_id,letter_label
96693146,16956,21101,6771,5.0,0.0,0.0,4946.0,6771,12,-1,,-1,
96693151,16956,21101,7523,5.0,0.0,0.0,6771.0,7523,12,-1,,-1,
96693156,16956,21101,9012,5.0,0.0,0.0,7523.0,9012,12,-1,,-1,
96693161,16956,21101,10308,5.0,0.0,0.0,9012.0,10308,12,-1,,-1,
96693166,16956,21101,10644,5.0,0.0,0.0,10308.0,10644,12,-1,,-1,
96693171,16956,21101,10772,5.0,0.0,0.0,10644.0,10772,12,-1,,-1,
96693176,16956,21101,11189,5.0,0.0,0.0,10772.0,11189,12,-1,,-1,
96693181,16836,21204,11733,5.0,158.14234094637652,31628.468189275303,11189.0,11733,12,-1,,-1,
96693186,16812,21204,12133,5.0,24.0,4800.0,11733.0,12133,12,-1,,-1,
96693191,16784,21204,12325,5.0,28.0,5600.0,12133.0,12325,12,-1,,-1,
96693196,16753,21196,12725,5.0,32.01562118716424,6403.1242374328485,12325.0,12725,12,-1,,-1,
96693201,16720,21179,13270,5.0,37.12142238654117,7424.284477308233,12725.0,13270,12,-1,,-1,
96693206,16685,21155,13782,5.0,42.43819034784589,8487.638069569177,13270.0,13782,12,-1,,-1,
96693211,16647,21124,14006,5.0,49.040799340956916,9808.159868191384,13782.0,14006,12,-1,,-1,
96693216,16611,21087,14294,5.0,51.62363799656123,10324.727599312246,14006.0,14294,12,-1,,-1,
96693221,16578,21045,14950,5.0,53.41348144429457,10682.696288858913,14294.0,14950,12,-1,,-1,
96693226,16550,21000,15559,5.0,53.0,10600.0,14950.0,15559,12,-1,,-1,
96693231,16526,20951,15879,5.0,54.56189146281496,10912.378292562993,15559.0,15879,12,-1,,-1,
96693236,16505,20901,16279,5.0,54.230987451824994,10846.197490364999,15879.0,16279,12,-1,,-1,
96693241,16486,20848,16391,5.0,56.302753041036986,11260.550608207397,16279.0,16391,12,-1,,-1,
96693246,16470,20798,16407,5.0,52.49761899362675,10499.52379872535,16391.0,16407,12,-1,,-1,
96693251,16459,20750,16407,5.0,49.24428900898052,9848.857801796104,16407.0,16407,12,-1,,-1,
96693256,16452,20707,16407,5.0,43.56604182158393,8713.208364316786,16407.0,16407,12,-1,,-1,
96693261,16452,20670,16343,5.0,37.0,7400.0,16407.0,16343,12,-1,,-1,
96693266,16452,20637,16263,5.0,33.0,6600.0,16343.0,16263,12,-1,,-1,
96693271,16461,20607,16039,5.0,31.32091952673165,6264.18390534633,16263.0,16039,12,-1,,-1,
96693276,16474,20581,15943,5.0,29.068883707497267,5813.776741499453,16039.0,15943,12,-1,,-1,
96693281,16490,20560,15687,5.0,26.40075756488817,5280.151512977634,15943.0,15687,12,-1,,-1,
96693286,16510,20544,15238,5.0,25.612496949731394,5122.499389946279,15687.0,15238,12,-1,,-1,
96693291,16530,20536,14710,5.0,21.540659228538015,4308.131845707603,15238.0,14710,12,-1,,-1,
96693296,16553,20536,14294,5.0,23.0,4600.0,14710.0,14294,12,-1,,-1,
96693300,16580,20536,13942,4.0,27.0,6750.0,14294.0,13942,12,-1,,-1,
96693305,16610,20546,13622,5.0,31.622776601683793,6324.555320336758,13942.0,13622,12,-1,,-1,
96693310,16642,20563,13158,5.0,36.235341863986875,7247.068372797375,13622.0,13158,12,-1,,-1,
96693315,16674,20585,12501,5.0,38.8329756778952,7766.595135579039,13158.0,12501,12,-1,,-1,
96693320,16705,20611,12085,5.0,40.45985664828782,8091.971329657564,12501.0,12085,12,-1,,-1,
96693325,16734,20640,11749,5.0,41.012193308819754,8202.43866176395,12085.0,11749,12,-1,,-1,
96693330,16759,20673,11221,5.0,41.400483088968905,8280.09661779378,11749.0,11221,12,-1,,-1,
96693335,16783,20711,10628,5.0,44.94441010848846,8988.882021697693,11221.0,10628,12,-1,,-1,
96693340,16806,20754,10484,5.0,48.76474136094644,9752.948272189287,10628.0,10484,12,-1,,-1,
96693345,16830,20803,10228,5.0,54.56189146281496,10912.378292562993,10484.0,10228,12,-1,,-1,
96693350,16854,20858,9604,5.0,60.00833275470999,12001.666550941998,10228.0,9604,12,-1,,-1,
96693355,16877,20919,8435,5.0,65.19202405202648,13038.404810405296,9604.0,8435,12,-1,,-1,
96693360,16900,20984,7987,5.0,68.9492567037528,13789.851340750558,8435.0,7987,12,-1,,-1,
96693365,16922,21051,7827,5.0,70.51950084905593,14103.900169811186,7987.0,7827,12,-1,,-1,
96693370,16943,21115,6306,5.0,67.35725647619564,13471.451295239129,7827.0,6306,12,-1,,-1,
96693375,16958,21173,6306,5.0,59.90826320300064,11981.652640600127,6306.0,6306,12,-1,,-1,
96693380,16970,21220,7027,5.0,48.507731342539614,9701.546268507922,6306.0,7027,12,-1,,-1,
96693385,16977,21254,7251,5.0,34.713109915419565,6942.621983083913,7027.0,7251,12,-1,,-1,
96693390,16980,21277,8259,5.0,23.194827009486403,4638.965401897281,7251.0,8259,12,-1,,-1,
96693395,16980,21289,8836,5.0,12.0,2400.0,8259.0,8836,12,-1,,-1,
96693400,16980,21294,9732,5.0,5.0,1000.0,8836.0,9732,12,-1,,-1,
96693405,16980,21294,10468,5.0,0.0,0.0,9732.0,10468,12,-1,,-1,
96693410,16980,21294,10916,5.0,0.0,0.0,10468.0,10916,12,-1,,-1,
96693415,16980,21292,11189,5.0,2.0,400.0,10916.0,11189,12,-1,,-1,
96693420,16980,21280,11349,5.0,12.0,2400.0,11189.0,11349,12,-1,,-1,
96693425,16975,21261,11621,5.0,19.6468827043885,3929.3765408777,11349.0,11621,12,-1,,-1,
96693430,16969,21233,12117,5.0,28.635642126552707,5727.128425310541,11621.0,12117,12,-1,,-1,
96693435,16962,21196,12565,5.0,37.656340767525464,7531.268153505092,12117.0,12565,12,-1,,-1,
96693440,16955,21152,13190,5.0,44.553338819890925,8910.667763978185,12565.0,13190,12,-1,,-1,
96693445,16947,21103,13766,5.0,49.64876634922564,9929.753269845127,13190.0,13766,12,-1,,-1,
96693450,16941,21051,14086,5.0,52.3450093132096,10469.00186264192,13766.0,14086,12,-1,,-1,
96693455,16937,20998,14358,5.0,53.150729063673246,10630.145812734649,14086.0,14358,12,-1,,-1,
96693460,16937,20943,14886,5.0,55.0,11000.0,14358.0,14886,12,-1,,-1,
96693465,16937,20888,15415,5.0,55.0,11000.0,14886.0,15415,12,-1,,-1,
96693470,16937,20833,15559,5.0,55.0,11000.0,15415.0,15559,12,-1,,-1,
96693474,16941,20781,15767,4.0,52.15361924162119,13038.404810405298,15559.0,15767,12,-1,,-1,
96693479,16952,20732,16023,5.0,50.21951811795888,10043.903623591776,15767.0,16023,12,-1,,-1,
96693484,16963,20687,16119,5.0,46.32493928760188,9264.987857520375,16023.0,16119,12,-1,,-1,
96693489,16976,20646,16167,5.0,43.01162633521314,8602.325267042626,16119.0,16167,12,-1,,-1,
96693494,16992,20609,16183,5.0,40.311288741492746,8062.257748298549,16167.0,16183,12,-1,,-1,
96693499,17010,20577,16295,5.0,36.71511950137164,7343.023900274327,16183.0,16295,12,-1,,-1,
96693504,17029,20551,16295,5.0,32.202484376209235,6440.496875241847,16295.0,16295,12,-1,,-1,
96693509,17051,20532,16263,5.0,29.068883707497267,5813.776741499453,16295.0,16263,12,-1,,-1,
96693514,17073,20519,16119,5.0,25.553864678361276,5110.772935672255,16263.0,16119,12,-1,,-1,
96693519,17097,20511,15879,5.0,25.298221281347036,5059.644256269407,16119.0,15879,12,-1,,-1,
96693524,17122,20506,15479,5.0,25.495097567963924,5099.019513592785,15879.0,15479,12,-1,,-1,
96693529,17148,20506,15110,5.0,26.0,5200.0,15479.0,15110,12,-1,,-1,
96693534,17175,20506,14838,5.0,27.0,5400.0,15110.0,14838,12,-1,,-1,
96693539,17202,20512,14566,5.0,27.65863337187866,5531.726674375732,14838.0,14566,12,-1,,-1,
96693544,17229,20527,14166,5.0,30.886890422961002,6177.3780845922,14566.0,14166,12,-1,,-1,
96693549,17257,20547,13494,5.0,34.40930106817051,6881.8602136341015,14166.0,13494,12,-1,,-1,
96693554,17283,20570,12741,5.0,34.713109915419565,6942.621983083913,13494.0,12741,12,-1,,-1,
96693559,17308,20596,12453,5.0,36.069377593742864,7213.875518748573,12741.0,12453,12,-1,,-1,
96693564,17331,20626,11957,5.0,37.8021163428716,7560.42326857432,12453.0,11957,12,-1,,-1,
96693569,17352,20660,11093,5.0,39.96248240537617,7992.496481075234,11957.0,11093,12,-1,,-1,
96693574,17373,20700,10708,5.0,45.17742799230607,9035.485598461215,11093.0,10708,12,-1,,-1,
96693579,17392,20748,10516,5.0,51.62363799656123,10324.727599312246,10708.0,10516,12,-1,,-1,
96693584,17411,20803,9060,5.0,58.18934610390462,11637.869220780924,10516.0,9060,12,-1,,-1,
96693589,17431,20863,8707,5.0,63.245553203367585,12649.110640673516,9060.0,8707,12,-1,,-1,
96693594,17448,20925,8387,5.0,64.28841264178172,12857.682528356343,8707.0,8387,12,-1,,-1,
96693599,17465,20987,7699,5.0,64.28841264178172,12857.682528356343,8387.0,7699,12,-1,,-1,
96693604,17479,21043,6931,5.0,57.723478758647246,11544.695751729449,7699.0,6931,12,-1,,-1,
96693609,17490,21089,6931,5.0,47.29693436154187,9459.386872308374,6931.0,6931,12,-1,,-1,
96693614,17497,21122,7459,5.0,33.734255586866,6746.8511173731995,6931.0,7459,12,-1,,-1,
96693619,17499,21141,7955,5.0,19.1049731745428,3820.99463490856,7459.0,7955,12,-1,,-1,
96693624,17499,21149,8387,5.0,8.0,1600.0,7955.0,8387,12,-1,,-1,
96693629,17499,21149,9220,5.0,0.0,0.0,8387.0,9220,12,-1,,-1,
96693634,17494,21149,9988,5.0,5.0,1000.0,9220.0,9988,12,-1,,-1,
96693639,17488,21140,10644,5.0,10.816653826391969,2163.3307652783938,9988.0,10644,12,-1,,-1,
96693643,17483,21126,11205,4.0,14.866068747318506,3716.5171868296266,10644.0,11205,12,-1,,-1,
96693648,17479,21107,11845,5.0,19.4164878389476,3883.2975677895197,11205.0,11845,12,-1,,-1,
96693653,17474,21080,12405,5.0,27.459060435491963,5491.812087098392,11845.0,12405,12,-1,,-1,
96693658,17469,21045,12869,5.0,35.35533905932738,7071.067811865475,12405.0,12869,12,-1,,-1,
96693663,17462,21002,13670,5.0,43.56604182158393,8713.208364316786,12869.0,13670,12,-1,,-1,
96693668,17456,20952,14374,5.0,50.35871324805669,10071.742649611337,13670.0,14374,12,-1,,-1,
96693673,17450,20900,14934,5.0,52.3450093132096,10469.00186264192,14374.0,14934,12,-1,,-1,
96693678,17446,20849,15655,5.0,51.15662224971465,10231.32444994293,14934.0,15655,12,-1,,-1,
96693683,17445,20801,15895,5.0,48.010415536631214,9602.083107326243,15655.0,15895,12,-1,,-1,
96693688,17445,20754,16151,5.0,47.0,9400.0,15895.0,16151,12,-1,,-1,
96693693,17447,20709,16439,5.0,45.044422518220834,9008.884503644167,16151.0,16439,12,-1,,-1,
96693698,17456,20666,16727,5.0,43.93176527297759,8786.353054595518,16439.0,16727,12,-1,,-1,
96693703,17468,20625,16839,5.0,42.720018726587654,8544.00374531753,16727.0,16839,12,-1,,-1,
96693708,17481,20591,16871,5.0,36.40054944640259,7280.1098892805185,16839.0,16871,12,-1,,-1,
96693713,17497,20562,16887,5.0,33.12099032335839,6624.198064671678,16871.0,16887,12,-1,,-1,
96693718,17518,20539,17031,5.0,31.144823004794873,6228.964600958974,16887.0,17031,12,-1,,-1,
96693723,17541,20522,17159,5.0,28.600699292150182,5720.139858430036,17031.0,17159,12,-1,,-1,
96693728,17567,20508,17303,5.0,29.5296461204668,5905.92922409336,17159.0,17303,12,-1,,-1,
96693733,17594,20500,17303,5.0,28.160255680657446,5632.051136131489,17303.0,17303,12,-1,,-1,
96693738,17624,20496,17351,5.0,30.265491900843113,6053.0983801686225,17303.0,17351,12,-1,,-1,
96693743,17655,20496,17351,5.0,31.0,6200.0,17351.0,17351,12,-1,,-1,
96693748,17687,20499,17207,5.0,32.14031735997639,6428.063471995279,17351.0,17207,12,-1,,-1,
96693753,17719,20513,16951,5.0,34.92849839314596,6985.699678629191,17207.0,16951,12,-1,,-1,
96693758,17750,20531,16519,5.0,35.84689665786984,7169.379331573969,16951.0,16519,12,-1,,-1,
96693763,17781,20552,15895,5.0,37.44329045369811,7488.658090739622,16519.0,15895,12,-1,,-1,
96693768,17807,20574,15335,5.0,34.058772731852805,6811.754546370561,15895.0,15335,12,-1,,-1,
96693773,17830,20599,15062,5.0,33.97057550292606,6794.115100585212,15335.0,15062,12,-1,,-1,
96693778,17851,20626,14630,5.0,34.20526275297414,6841.052550594828,15062.0,14630,12,-1,,-1,
96693783,17870,20658,14038,5.0,37.21558813185679,7443.117626371358,14630.0,14038,12,-1,,-1,
96693788,17889,20697,13574,5.0,43.382023926967726,8676.404785393544,14038.0,13574,12,-1,,-1,
96693793,17907,20743,13174,5.0,49.39635614091387,9879.271228182775,13574.0,13174,12,-1,,-1,
96693798,17926,20795,12917,5.0,55.362442142665635,11072.488428533126,13174.0,12917,12,-1,,-1,
96693803,17945,20851,12277,5.0,59.135437767890075,11827.087553578014,12917.0,12277,12,-1,,-1,
96693808,17962,20908,11493,5.0,59.481089431852205,11896.217886370441,12277.0,11493,12,-1,,-1,
96693813,17977,20963,11493,5.0,57.0087712549569,11401.75425099138,11493.0,11493,12,-1,,-1,
96693817,17990,21012,11557,4.0,50.695167422546305,12673.791855636577,11493.0,11557,12,-1,,-1,
96693822,18000,21051,11685,5.0,40.26164427839479,8052.328855678958,11557.0,11685,12,-1,,-1,
96693827,18006,21078,12245,5.0,27.65863337187866,5531.726674375732,11685.0,12245,12,-1,,-1,
96693832,18010,21093,12997,5.0,15.524174696260024,3104.834939252005,12245.0,12997,12,-1,,-1,
96693837,18011,21098,13862,5.0,5.0990195135927845,1019.8039027185569,12997.0,13862,12,-1,,-1,
96693842,18011,21098,14566,5.0,0.0,0.0,13862.0,14566,12,-1,,-1,
96693847,18011,21097,15158,5.0,1.0,200.0,14566.0,15158,12,-1,,-1,
96693852,18010,21085,15575,5.0,12.041594578792296,2408.3189157584593,15158.0,15575,12,-1,,-1,
96693857,18004,21065,16039,5.0,20.8806130178211,4176.12260356422,15575.0,16039,12,-1,,-1,
96693862,17997,21035,16679,5.0,30.805843601498726,6161.1687202997455,16039.0,16679,12,-1,,-1,
96693867,17987,20993,17399,5.0,43.174066289845804,8634.813257969161,16679.0,17399,12,-1,,-1,
96693872,17977,20942,18248,5.0,51.97114584074513,10394.229168149026,17399.0,18248,12,-1,,-1,
96693877,17968,20886,18872,5.0,56.71860364994893,11343.720729989785,18248.0,18872,12,-1,,-1,
96693882,17963,20830,19448,5.0,56.22277118748239,11244.554237496477,18872.0,19448,12,-1,,-1,
96693887,17963,20775,20009,5.0,55.0,11000.0,19448.0,20009,12,-1,,-1,
96693892,17963,20723,20521,5.0,52.0,10400.0,20009.0,20521,12,-1,,-1,
96693897,17971,20672,20857,5.0,51.62363799656123,10324.727599312246,20521.0,20857,12,-1,,-1,
96693902,17985,20622,21049,5.0,51.92301994298868,10384.603988597735,20857.0,21049,12,-1,,-1,
96693907,18004,20573,21337,5.0,52.55473337388365,10510.94667477673,21049.0,21337,12,-1,,-1,
96693912,18026,20527,21385,5.0,50.99019513592785,10198.03902718557,21337.0,21385,12,-1,,-1,
96693917,18053,20488,21497,5.0,47.43416490252569,9486.832980505138,21385.0,21497,12,-1,,-1,
96693922,18085,20456,21497,5.0,45.254833995939045,9050.966799187809,21497.0,21497,12,-1,,-1,
96693927,18122,20432,21081,5.0,44.10215414239989,8820.430828479977,21497.0,21081,12,-1,,-1,
96693932,18163,20415,20441,5.0,44.384682042344295,8876.936408468859,21081.0,20441,12,-1,,-1,
96693937,18209,20407,19496,5.0,46.69047011971501,9338.094023943002,20441.0,19496,12,-1,,-1,
96693942,18258,20404,17816,5.0,49.09175083453431,9818.350166906861,19496.0,17816,12,-1,,-1,
96693947,18309,20404,14550,5.0,51.0,10200.0,17816.0,14550,12,-1,,-1,
96693952,18346,20406,9300,5.0,37.05401462729781,7410.802925459562,14550.0,9300,12,-1,,-1,
96693957,18346,20406,0,5.0,0.0,0.0,9300.0,0,12,-1,,-1,
96693962,18424,20448,0,5.0,88.58893836140041,17717.787672280083,0.0,0,12,-1,,-1,
96693967,18450,20472,0,5.0,35.38361202590826,7076.722405181653,0.0,0,12,-1,,-1,
96693972,18481,20502,0,5.0,43.139309220245984,8627.861844049197,0.0,0,12,-1,,-1,
96693977,18500,20527,0,5.0,31.400636936215164,6280.127387243033,0.0,0,12,-1,,-1,
96693982,18527,20562,0,5.0,44.204072210600685,8840.814442120138,0.0,0,12,-1,,-1,
96693986,18561,20602,0,4.0,52.49761899362675,13124.404748406687,0.0,0,12,-1,,-1,
96693991,18595,20642,0,5.0,52.49761899362675,10499.52379872535,0.0,0,12,-1,,-1,
96693996,18624,20677,0,5.0,45.45327270945405,9090.65454189081,0.0,0,12,-1,,-1,
96694001,18624,20703,0,5.0,26.0,5200.0,0.0,0,12,-1,,-1,
96694006,18619,20703,0,5.0,5.0,1000.0,0.0,0,12,-1,,-1,
96694011,18614,20697,0,5.0,7.810249675906654,1562.0499351813307,0.0,0,12,-1,,-1,
96694016,18615,20691,0,5.0,6.082762530298219,1216.5525060596437,0.0,0,12,-1,,-1,
96694021,18623,20724,0,5.0,33.95585369269929,6791.170738539859,0.0,0,12,-1,,-1,
96694026,18630,20724,0,5.0,7.0,1400.0,0.0,0,12,-1,,-1,
96694031,18636,20726,0,5.0,6.324555320336759,1264.9110640673518,0.0,0,12,-1,,-1,
96694036,18641,20734,0,5.0,9.433981132056603,1886.7962264113205,0.0,0,12,-1,,-1,
96694041,18656,20740,0,5.0,16.15549442140351,3231.098884280702,0.0,0,12,-1,,-1,
96694046,18668,20746,0,5.0,13.416407864998739,2683.281572999748,0.0,0,12,-1,,-1,
96694051,18669,20751,0,5.0,5.0990195135927845,1019.8039027185569,0.0,0,12,-1,,-1,
96694056,18675,20767,0,5.0,17.08800749063506,3417.6014981270123,0.0,0,12,-1,,-1,
96694061,18681,20779,0,5.0,13.416407864998739,2683.281572999748,0.0,0,12,-1,,-1,
96694066,18681,20788,0,5.0,9.0,1800.0,0.0,0,12,-1,,-1,
96694071,18676,20794,0,5.0,7.810249675906654,1562.0499351813307,0.0,0,12,-1,,-1,
96694076,18654,20798,0,5.0,22.360679774997898,4472.13595499958,0.0,0,12,-1,,-1,
96694081,18618,20800,0,5.0,36.05551275463989,7211.102550927978,0.0,0,12,-1,,-1,
96694086,18572,20800,0,5.0,46.0,9200.0,0.0,0,12,-1,,-1,
96694091,18515,20800,0,5.0,57.0,11400.0,0.0,0,12,-1,,-1,
96694096,18442,20800,0,5.0,73.0,14600.0,0.0,0,12,-1,,-1,
96694101,18352,20794,0,5.0,90.19977827023745,18039.955654047488,0.0,0,12,-1,,-1,
96694106,18247,20779,0,5.0,106.06601717798213,21213.203435596428,0.0,0,12,-1,,-1,
96694111,18131,20757,0,5.0,118.06777714516353,23613.555429032705,0.0,0,12,-1,,-1,
96694116,17999,20732,0,5.0,134.34656675925888,26869.313351851775,0.0,0,12,-1,,-1,
96694121,17930,20721,0,5.0,69.87131027825369,13974.262055650737,0.0,0,12,-1,,-1,
96694126,17879,20711,0,5.0,51.97114584074513,10394.229168149026,0.0,0,12,-1,,-1,
96694131,17846,20701,0,5.0,34.48187929913333,6896.375859826667,0.0,0,12,-1,,-1,
96694136,17805,20690,0,5.0,42.44997055358225,8489.994110716449,0.0,0,12,-1,,-1,
96694141,17748,20659,0,5.0,64.88451279003334,12976.902558006668,0.0,0,12,-1,,-1,
96694146,17692,20626,0,5.0,65.0,13000.0,0.0,0,12,-1,,-1,
96694151,17625,20614,0,5.0,68.06614430096654,13613.228860193309,0.0,0,12,-1,,-1,
96694156,17560,20579,0,5.0,73.824115301167,14764.823060233399,0.0,0,12,-1,,-1,
96694160,17495,20540,0,4.0,75.8023746329889,18950.593658247224,0.0,0,12,-1,,-1,
96694165,17414,20499,0,5.0,90.78546139112804,18157.092278225606,0.0,0,12,-1,,-1,
96694170,17323,20457,0,5.0,100.22474744293447,20044.949488586895,0.0,0,12,-1,,-1,
96694175,17223,20405,0,5.0,112.71202242884297,22542.404485768595,0.0,0,12,-1,,-1,
96694180,17119,20343,0,5.0,121.07848694132248,24215.697388264496,0.0,0,12,-1,,-1,
96694185,17009,20274,0,5.0,129.84991336154215,25969.98267230843,0.0,0,12,-1,,-1,
96694190,16894,20191,0,5.0,141.8238343861849,28364.76687723698,0.0,0,12,-1,,-1,
96694195,16774,20099,0,5.0,151.2084653714864,30241.69307429728,0.0,0,12,-1,,-1,
96694200,16674,20014,0,5.0,131.24404748406687,26248.809496813374,0.0,0,12,-1,,-1,
96694205,16596,20020,0,5.0,78.23042886243178,15646.085772486356,0.0,0,12,-1,,-1,
96694210,16520,20031,0,5.0,76.79192665899195,15358.38533179839,0.0,0,12,-1,,-1,
96694215,16467,19976,0,5.0,76.38062581571324,15276.12516314265,0.0,0,12,-1,,-1,
96694220,16415,19982,0,5.0,52.3450093132096,10469.00186264192,0.0,0,12,-1,,-1,
96694225,16348,19996,0,5.0,68.4470598345904,13689.41196691808,0.0,0,12,-1,,-1,
96694230,16301,19995,0,5.0,47.01063709417264,9402.127418834527,0.0,0,12,-1,,-1,
96694235,16256,19987,0,5.0,45.70557952810576,9141.11590562115,0.0,0,12,-1,,-1,
96694240,16212,19979,0,5.0,44.721359549995796,8944.27190999916,0.0,0,12,-1,,-1,
96694245,16185,19972,0,5.0,27.892651361962706,5578.530272392541,0.0,0,12,-1,,-1,
96694250,16160,19948,0,5.0,34.655446902326915,6931.089380465382,0.0,0,12,-1,,-1,
96694255,16160,19927,0,5.0,21.0,4200.0,0.0,0,12,-1,,-1,
96694260,16160,19909,0,5.0,18.0,3600.0,0.0,0,12,-1,,-1,
96694265,16117,19894,0,5.0,45.5411901469428,9108.23802938856,0.0,0,12,-1,,-1,
96694270,16071,19882,0,5.0,47.53945729601885,9507.89145920377,0.0,0,12,-1,,-1,
96694275,16017,19874,0,5.0,54.589376255824725,10917.875251164945,0.0,0,12,-1,,-1,
96694280,15956,19865,0,5.0,61.66036003787198,12332.072007574396,0.0,0,12,-1,,-1,
96694285,15920,19856,0,5.0,37.107950630558946,7421.590126111789,0.0,0,12,-1,,-1,
96694290,15887,19848,0,5.0,33.95585369269929,6791.170738539859,0.0,0,12,-1,,-1,
96694295,15856,19840,0,5.0,32.01562118716424,6403.1242374328485,0.0,0,12,-1,,-1,
96694300,15827,19832,0,5.0,30.083217912982647,6016.643582596529,0.0,0,12,-1,,-1,
96694305,15801,19823,0,5.0,27.51363298439521,5502.726596879042,0.0,0,12,-1,,-1,
96694310,15801,19814,0,5.0,9.0,1800.0,0.0,0,12,-1,,-1,
96694315,15762,19806,0,5.0,39.81205847478876,7962.411694957753,0.0,0,12,-1,,-1,
96694320,15762,19798,0,5.0,8.0,1600.0,0.0,0,12,-1,,-1,
96694325,15727,19791,0,5.0,35.6931365951495,7138.627319029899,0.0,0,12,-1,,-1,
96694329,15689,19784,0,4.0,38.63935817272331,9659.839543180828,0.0,0,12,-1,,-1,
96694334,15651,19777,0,5.0,38.63935817272331,7727.871634544663,0.0,0,12,-1,,-1,
96694339,15626,19771,0,5.0,25.709920264364882,5141.9840528729765,0.0,0,12,-1,,-1,
96694344,15598,19766,0,5.0,28.442925306655784,5688.585061331157,0.0,0,12,-1,,-1,
96694349,15572,19761,0,5.0,26.476404589747453,5295.280917949491,0.0,0,12,-1,,-1,
96694354,15572,19761,0,5.0,0.0,0.0,0.0,0,12,-1,,-1,
96694360,15301,19670,0,6.0,285.87060009731675,47645.10001621946,0.0,0,12,-1,,-1,
96694365,15296,19670,0,5.0,5.0,1000.0,0.0,0,12,-1,,-1,
96694370,15289,19659,0,5.0,13.038404810405298,2607.6809620810595,0.0,0,12,-1,,-1,
96694375,15283,19652,0,5.0,9.219544457292887,1843.9088914585773,0.0,0,12,-1,,-1,
96694380,15277,19652,0,5.0,6.0,1200.0,0.0,0,12,-1,,-1,
96694385,15273,19652,0,5.0,4.0,800.0,0.0,0,12,-1,,-1,
96694390,15265,19652,0,5.0,8.0,1600.0,0.0,0,12,-1,,-1,
96694395,15258,19651,0,5.0,7.0710678118654755,1414.213562373095,0.0,0,12,-1,,-1,
96694400,15252,19649,0,5.0,6.324555320336759,1264.9110640673518,0.0,0,12,-1,,-1,
96694404,15246,19647,0,4.0,6.324555320336759,1581.1388300841897,0.0,0,12,-1,,-1,
96694409,15242,19644,0,5.0,5.0,1000.0,0.0,0,12,-1,,-1,
96694414,15236,19641,0,5.0,6.708203932499369,1341.640786499874,0.0,0,12,-1,,-1,
96694419,15230,19638,0,5.0,6.708203932499369,1341.640786499874,0.0,0,12,-1,,-1,
96694424,15223,19636,0,5.0,7.280109889280518,1456.0219778561036,0.0,0,12,-1,,-1,
96694429,15221,19636,0,5.0,2.0,400.0,0.0,0,12,-1,,-1,
96694434,15220,19635,0,5.0,1.4142135623730951,282.842712474619,0.0,0,12,-1,,-1,
96694439,15220,19635,0,5.0,0.0,0.0,0.0,0,12,-1,,-1,
96694450,14952,19501,0,11.0,299.63310898497184,27239.37354408835,0.0,0,12,-1,,-1,
96694455,14948,19501,0,5.0,4.0,800.0,0.0,0,12,-1,,-1,
96694459,14942,19497,0,4.0,7.211102550927978,1802.7756377319945,0.0,0,12,-1,,-1,
96694464,14935,19492,0,5.0,8.602325267042627,1720.4650534085254,0.0,0,12,-1,,-1,
96694469,14927,19487,0,5.0,9.433981132056603,1886.7962264113205,0.0,0,12,-1,,-1,
96694474,14920,19483,0,5.0,8.06225774829855,1612.4515496597098,0.0,0,12,-1,,-1,
96694479,14909,19478,0,5.0,12.083045973594572,2416.6091947189143,0.0,0,12,-1,,-1,
96694484,14900,19475,0,5.0,9.486832980505138,1897.3665961010277,0.0,0,12,-1,,-1,
96694489,14890,19474,0,5.0,10.04987562112089,2009.975124224178,0.0,0,12,-1,,-1,
96694494,14881,19472,0,5.0,9.219544457292887,1843.9088914585773,0.0,0,12,-1,,-1,
96695351,12654,18297,0,857.0,2517.9662428237593,2938.116969455962,0.0,0,13,-1,,-1,
96695356,12660,18293,0,5.0,7.211102550927978,1442.2205101855957,0.0,0,13,-1,,-1,
96695361,12668,18289,0,5.0,8.94427190999916,1788.8543819998317,0.0,0,13,-1,,-1,
96695366,12675,18287,0,5.0,7.280109889280518,1456.0219778561036,0.0,0,13,-1,,-1,
96695371,12683,18285,0,5.0,8.246211251235321,1649.2422502470642,0.0,0,13,-1,,-1,
96695376,12692,18284,0,5.0,9.055385138137417,1811.0770276274834,0.0,0,13,-1,,-1,
96695381,12701,18283,0,5.0,9.055385138137417,1811.0770276274834,0.0,0,13,-1,,-1,
96695386,12711,18283,0,5.0,10.0,2000.0,0.0,0,13,-1,,-1,
96695391,12721,18283,0,5.0,10.0,2000.0,0.0,0,13,-1,,-1,
96695396,12733,18283,0,5.0,12.0,2400.0,0.0,0,13,-1,,-1,
96695401,12744,18283,0,5.0,11.0,2200.0,0.0,0,13,-1,,-1,
96695406,12757,18283,0,5.0,13.0,2600.0,0.0,0,13,-1,,-1,
96695411,12769,18283,0,5.0,12.0,2400.0,0.0,0,13,-1,,-1,
96695416,12783,18283,0,5.0,14.0,2800.0,0.0,0,13,-1,,-1,
96695421,12796,18284,0,5.0,13.038404810405298,2607.6809620810595,0.0,0,13,-1,,-1,
96695426,12810,18286,0,5.0,14.142135623730951,2828.42712474619,0.0,0,13,-1,,-1,
96695431,12826,18288,0,5.0,16.1245154965971,3224.9030993194197,0.0,0,13,-1,,-1,
