start_time,end_time,start_idx,end_idx,duration_ms,type,mean_pressure,mean_speed,trial
4.508,4.677,908,942,168.9999999999996,pen_lift,0.0,,10
4.727,5.378,953,1084,650.9999999999998,pen_lift,0.0,10383.976367303096,10
0.0,0.622,0,125,622.0,pen_lift,0.0,3043.7811382701084,11
0.628,0.648,127,131,20.000000000000018,low_speed,5336.4,9.313225746154786e-11,11
3.442,3.566,693,718,123.99999999999966,pen_lift,0.0,12131.66247379065,11
3.572,3.616,720,729,44.00000000000004,low_speed,14563.0,3.5805279179963605e-10,11
3.631,4.446,732,829,815.0,pen_lift,0.0,8787.231055471955,11
0.0,0.259,0,52,259.0,pen_lift,0.0,6179.13549380779,12
0.269,0.289,54,58,19.99999999999996,low_speed,4923.4,1.8626451492309571e-10,12
1.97,2.054,396,413,83.99999999999986,pen_lift,0.0,11142.121119280055,12
2.057,2.087,415,421,30.00000000000025,low_speed,8568.0,4.148422060201603e-10,12
2.873,3.41,579,686,536.9999999999999,pen_lift,0.0,8261.832204941902,12
0.0,0.731,0,147,731.0,pen_lift,0.0,2906.0359799679586,13
0.74,0.779,149,157,39.000000000000036,low_speed,5943.555555555556,0.0,13
3.061,3.15,616,634,88.99999999999997,pen_lift,0.0,8703.409954925284,13
3.998,4.251,805,856,253.0000000000001,pen_lift,0.0,4675.490342998163,13
0.0,0.358,0,72,358.0,pen_lift,0.0,4477.935262966155,14
2.493,2.632,502,530,139.00000000000023,pen_lift,0.0,6713.292625663284,14
2.64,2.66,532,536,20.000000000000018,low_speed,10599.6,1.8626451492309571e-10,14
2.724,2.893,549,583,168.9999999999996,pen_lift,0.0,2756.323952833853,14
0.0,0.581,0,117,581.0,pen_lift,0.0,2446.302762806071,15
0.592,0.611,119,123,19.000000000000018,low_speed,7382.0,6.585445079827192e-11,15
2.575,2.729,518,549,153.99999999999991,pen_lift,0.0,6440.933142881942,15
2.735,2.76,551,556,24.99999999999991,low_speed,10524.333333333334,1.1641532182693481e-10,15
2.809,2.958,566,596,149.00000000000003,pen_lift,0.0,3800.515661242254,15
0.0,0.468,0,94,468.0,pen_lift,0.0,2991.2259649450316,16
0.475,0.495,96,100,20.000000000000018,low_speed,8038.6,0.0,16
1.534,1.584,309,319,50.00000000000004,low_speed,15848.454545454546,0.0,16
2.842,2.986,572,601,144.0000000000001,pen_lift,0.0,7459.509121366505,16
2.99,3.014,603,608,23.999999999999577,low_speed,13032.166666666666,1.8045467401671862e-10,16
3.069,3.248,619,655,179.00000000000028,pen_lift,0.0,3015.0202446320227,16
0.0,0.502,0,101,502.0,pen_lift,0.0,3863.689323836545,17
0.513,0.552,103,111,39.000000000000036,low_speed,8257.555555555555,5.174014303419325e-11,17
3.003,3.182,604,640,178.99999999999983,pen_lift,0.0,10424.57424896284,17
3.185,3.21,642,647,24.99999999999991,low_speed,11981.0,2.067701861862322e-10,17
3.235,3.424,652,690,189.00000000000006,pen_lift,0.0,10313.89677206565,17
3.431,3.446,692,695,15.000000000000124,low_speed,10720.25,1.3015628661377063e-10,17
3.501,3.591,706,724,90.0000000000003,pen_lift,0.0,1446.4328832108738,17
0.0,0.477,0,96,477.0,pen_lift,0.0,7001.1713237022495,18
0.485,0.504,98,102,19.000000000000018,low_speed,5525.4,0.0,18
1.166,1.29,235,260,124.00000000000011,pen_lift,0.0,7911.426825728645,18
1.298,1.332,262,269,34.00000000000003,low_speed,7909.25,2.3970112604728754e-10,18
1.342,1.506,271,304,163.99999999999991,pen_lift,0.0,6504.894466833547,18
1.51,1.535,306,311,24.99999999999991,low_speed,4916.333333333333,3.9999389027727114e-11,18
3.742,3.976,755,802,234.0,pen_lift,0.0,7240.283740425103,18
3.983,4.022,804,812,39.00000000000014,low_speed,17047.333333333332,9.665234577065411e-11,18
